,Address,Phone Number,Timings,State,Latitude,Longitude
472," KFC KFC Urban Estate SCO 119, Phase 2Urban EstatePatiala - 147002",+918042754444, 11:00 PM,Punjab,30.348038,76.441446
473," KFC KFC Bathinda Green City Shop No 3, Dabwali RoadGreen City SquareBathinda - 151001 Near AIIMS Hospital",+918042754444, 11:00 PM,Punjab,30.163439,74.924826
474," KFC Bibi Wala Road MCB NO Z/2, 10676, The Food StreetBibi Wala RoadBathinda - 151001 Near Dhillon GYM",+918042754444, 11:06 PM,Punjab,30.21965,74.9556
475," KFC Nathana Bhuchan Kalan, Barnala RoadNathanaBathinda - 151001 Near Adesh Medical College",+918042754444, 11:00 PM,Punjab,30.222818,75.06272
476," KFC Pelican Plaza, Foodcourt, NH 54PakkaFaridkot - 151213",+918042754444, 11:00 PM,Punjab,30.702541,74.813348
477," KFC NH 21 No 16 to 18, North Country Mall, Food CourtNH 21Mohali - 160055",+918042754444, 11:00 PM,Punjab,30.7363766,76.6783154
478," KFC Ambala Chandigarh Highway Shop No 1, Ground Floor, Aarza InnAmbala Chandigarh HighwayMohali - 160055",+918042754444, 11:00 PM,Punjab,30.620019,76.82409800000001
479," KFC SAS Nagar SCF 76/77, Phase 3, B2SAS NagarMohali - 160059",+918042754444, 11:00 PM,Punjab,30.710201,76.72087000000001
480," KFC Sector 66 SN 10, 4th Floor, Bestech Square Mall, Industrial Plot No 1, Phase 9Sector 66Mohali - 160059",+918042754444, 11:00 PM,Punjab,30.673698,76.740521
481," KFC CP67 Mall, Site number 252Sector 67Mohali - 160062",+918042754444, 11:00 PM,Punjab,30.677121,76.7240601
482," KFC No 25/26 & 134/135, UGF, Sushma Capital, SAS NagarKishanpuraMohali - 160104",+918042754444, 11:00 PM,Punjab,30.653188,76.850563
483," KFC Behror C 05, PN B2, C Resturant, Industrial Area, NH 8BehrorBehror - 301701",+918042754444, 09:00 PM,Rajasthan,27.900607,76.303129
484," KFC Malviya Nagar No 1, World Trade Park, Food Court Level, Block ABMalviya NagarJaipur - 302018",+918042754444, 11:00 PM,Rajasthan,26.853553,75.80503
485," KFC KFC Vaishali Nagar Jaipur Shop 8/9/11 & 11/A, Vaishali Tower 2, Vaishali NagarNursery CircleJaipur - 302021",+918628890384, 11:00 PM,Rajasthan,26.910833,75.738083
486," KFC Ashok Nagar Shop No 13 & 14, The Lakecity Mall, Plot No 1, Main RoadAshok NagarUdaipur - 313001",+918042754444, 09:00 PM,Rajasthan,24.5862792,73.7103386
487," KFC KFC Urban Square Mall Shop No 2, Food Court, Urban Square MallSukherUdaipur - 313001",+918588855672, 11:00 PM,Rajasthan,24.632174,73.712539
488," KFC KFC Celebration mall Udaipur 3rd Floor, Food court, Celebration MallUdaipurUdaipur - 313004",+918042754444, 09:30 PM,Rajasthan,24.61252677,73.70242431
489," KFC KFC Kota Skyline Building, Jhalawar RoadRajiv Gandhi NagarKota - 324005",+918042754444, 11:59 PM,Rajasthan,25.139311,75.854061
490," KFC KFC Sri Ganganagar Unit No 1 & 2, Gr Flr, Ridhi Sidhi Mall, Hanumangarh State HwyRidhi Sidhi EnclaveSriganganagar - 335001",+918042754444, 11:00 PM,Rajasthan,29.893154,73.896887
491," KFC KFC - Sardarpura Jodhpur No 579, 11th C RoadSardarpuraJodhpur - 342003",+918042754444, 11:00 PM,Rajasthan,26.275361,73.005811
492," KFC KFC - Vajra Cinema Gangtok Sikkim Khasra No 104, UGF, Vajra Cinema Hall, Baluwakhani RoadSungavaEast Sikkim - 737101",+918042754444, 11:00 PM,Sikkim,27.343131,88.613321
493," KFC Park Town Chennai Central Railway Station, EVR RoadPark TownChennai - 600003",+918042754444, 10:00 PM,Tamil-Nadu,13.0824523,80.2749975
494," KFC Royapuram Shop No 124, SN Chetty RoadRoyapuramChennai - 600013 Opposite to Kalmandapam",+918042754444, 11:00 PM,Tamil-Nadu,13.11478,80.29242000000001
495," KFC Royapettah No 49/50L, 3rd Floor, Express Avenue, Whites RoadRoyapettahChennai - 600014 Opposite to Pizza Hut",+918042754444, 11:00 PM,Tamil-Nadu,13.058707,80.264279
496," KFC KFC Kathipara Unit No 5 & 6, Zone B1, Urban Square, Kathipara JunctionAlandurKanchipuram - 600016",+918042754444, 11:00 PM,Tamil-Nadu,13.0069601,80.2030401
497," KFC T Nagar Plot No 18, Thiyagaraya RoadT NagarChennai - 600017",+918042754444, 10:00 PM,Tamil-Nadu,13.040082,80.24167199999999
498," KFC Vadapalani 183/188, TS 5/3, Vijaya Forum Mall, Arcot Road, Palaniyappa NagarVadapalaniChennai - 600026",+918042754444, 10:00 PM,Tamil-Nadu,13.051205,80.209307
499," KFC Meenambakkam 2nd Floor, SHA, Domestic AirportMeenambakkamKanchipuram - 600027",+918042754444, 11:00 PM,Tamil-Nadu,12.994112,80.170867
500," KFC Santhome High Road No 55 A ,Ground FloorSanthome High RoadChennai - 600028 Opposite Nilgiris",+918042754444, 10:00 PM,Tamil-Nadu,13.026321,80.275503
501," KFC Poonamalee High Rd Shop No 1 & 4, Ampa Skywalk Mall, Nelson manikam Rd 627Poonamalee High RdChennai - 600029",+918042754444, 11:00 PM,Tamil-Nadu,12.972627,80.221571
502," KFC Nungambakkam High Road No 166/24, Kodambakkam High RoadNungambakkamChennai - 600034",+918042754444, 10:00 PM,Tamil-Nadu,13.053338,80.247702
503," KFC Mugapair No 1/1C, Kambar SalaiMugapairTiruvallur - 600037 Near Vavin",+918042754444, 11:00 PM,Tamil-Nadu,13.084683,80.16985099999999
504," KFC KFC Mkb Nagar New No 314, 2nd Floor, West Ave, Maha Kavi Bharathi NagarVyasarpadiChennai - 600039",+917604805460, 11:00 PM,Tamil-Nadu,13.11936111,80.25948111
505," KFC Anna Nagar Plot No 995/J, New No 172, 2nd AvenueAnna NagarChennai - 600040",+918042754444, 10:00 PM,Tamil-Nadu,13.085431,80.204122
506," KFC Anna Ngr SN FT 10, 3rd Floor, VR, Thirumangalam, Jawaharlal Nehru SalaiAnna NgrChennai - 600040",+918042754444, 10:00 PM,Tamil-Nadu,13.08065,80.19720100000001
507," KFC Kottivakkam No 1/174, East Coast RoadKottivakkamChennai - 600041",+918042754444,Closed for the day,Tamil-Nadu,12.967989,80.25738699999999
508," KFC Velachery 11/F, G29, 3rd Flr, Phoenix Market City, Indira Gandhi NgrVelacheryChennai - 600042",+918042754444, 10:00 PM,Tamil-Nadu,12.9913965,80.2164841
509," KFC Velachery No 185, 3rd Cross Street, Tambaram Main Rd, Vijaya NagarVelacheryChennai - 600042",+918042754444, 10:00 PM,Tamil-Nadu,12.972627,80.21927700000001
510," KFC KFC TN CHN PMC Palladium MFC No 142, Phoenix Market City, Velachery RoadIndira Gandhi NagarChennai - 600042",+918042754444, 11:00 PM,Tamil-Nadu,12.9922901,80.2174701
511," KFC Tambaram Sanatorium Door No 5, GST Road, ChrompetTambaram SanatoriumChennai - 600047",+918042754444,Closed for the day,Tamil-Nadu,12.943214,80.13411000000001
512," KFC Red Hills Shop No 001, 1st Floor, SKLS Galaxy Mall, Survey 93/1C & 180, GNT RoadRed HillsChennai - 600052",+918042754444, 10:00 PM,Tamil-Nadu,13.191561,80.18604499999999
513," KFC Ambattur Plot No 11, Secretariat Colony, MTH RoadAmbatturChennai - 600053",+918042754444, 11:00 PM,Tamil-Nadu,13.12062,80.14888000000001
514," KFC KFC Avadi No 128/1, New No 237/2, 1st Floor, NM RoadAvadiTiruvallur - 600054",+917010610996, 11:00 PM,Tamil-Nadu,13.11649411,80.09713511
515," KFC Selaiyur No 208A, Velachery Main Road, Camp Road JunctionSelaiyurChennai - 600073",+918042754444, 10:00 PM,Tamil-Nadu,12.922816,80.14330099999999
516," KFC KFC TN Selaiyur 2 HS Plot No 4 & 5A, Ground Floor, Agaram Main Road, SelaiyurChengalpetChennai - 600073",+918042754444, 11:00 PM,Tamil-Nadu,12.9050401,80.1426101
517," KFC KFC Pammal Ground Floor, Plot No 11, Pammal Main RoadPallavaramKanchipuram - 600075",+919710243297, 11:00 PM,Tamil-Nadu,12.971375,80.142483
518," KFC Periyar Nagar No 10, 70 Feet Road, PeravallurPeriyar NagarChennai - 600082",+918042754444, 10:00 PM,Tamil-Nadu,13.117217,80.22823
519," KFC Ashok Nagar Old No 96 & 97, New No 43 & 44, 11th AvenueAshok NagarChennai - 600083",+918042754444, 10:00 PM,Tamil-Nadu,13.031708,80.21156499999999
520," KFC KFC Ashok Nagar CMRL No 2, Ground & 1st Flr, Grace Food Court, Phase 1 CMRLAshok NagarChennai - 600083 Near ESI",+918042754444, 11:00 PM,Tamil-Nadu,13.0338701,80.209801
521," KFC Besant Nagar H/136/1, H/136/2, 6th Avenue ElliotBesant NagarChennai - 600090",+918042754444, 10:00 PM,Tamil-Nadu,13.00049,80.27077800000001
522," KFC KFC Valasaravakkam No 285, 1st Floor, Arcot RoadVirugambakkamChennai - 600092",+919600002712, 11:00 PM,Tamil-Nadu,13.04536111,80.18682111
523," KFC Raju Nagar No 180 & 181, Okkiyam, Thoraipakkam ,OMRRaju NagarChennai - 600097 Opposite to AKDR Golf village",+918042754444, 10:00 PM,Tamil-Nadu,12.935224,80.233834
524," KFC KFC Kolathur No 1, Plot No 80, 5th Street, JN Road, Thillai NagarKolathurTiruvallur - 600099",+918042754444, 11:00 PM,Tamil-Nadu,13.1259501,80.2063401
525," KFC KFC Perumbakkam Plot No 5, Kailash Nagar, Medavakkam Sholinganallur RdPerumbakkamChennai - 600100 Next to HDFC Bank",+919500666698, 11:00 PM,Tamil-Nadu,12.9060501,80.2051801
526," KFC Koyembedu No 239, Gound Floor, Jawahar Lal Nehru SalaiKoyembeduChennai - 600107",+918042754444, 10:00 PM,Tamil-Nadu,13.07214,80.202572
527," KFC Mylapore Shop No T2, Citi Centre, Dr Radha Krishnan SalaiMylaporeKanchipuram - 600114",+918042754444, 10:00 PM,Tamil-Nadu,13.042965,80.27372200000001
528, KFC KFC Gerugambakkam Ground FloorKundrathur Main RoadChennai - 600116,+919787718520, 11:00 PM,Tamil-Nadu,13.01736111,80.13995111
529," KFC Porur No 1/445, Ground Floor, Mount Poonamallee RoadPorurChennai - 600116 Opp Ramachandra Hospital",+918042754444, 10:00 PM,Tamil-Nadu,13.036811,80.140479
530," KFC Madipakkam Plot No 6, Survey No 4/48, Medavakkam Road, Raghava NgrMadipakkamChennai - 600117",+918042754444, 10:00 PM,Tamil-Nadu,12.953257,80.18681599999999
531," KFC KFC Sholingallur New No 16, Old No 51, Rajiv Gandhi Salai, Anna StreetSholinganallurKanchipuram - 600119",+918042754444, 11:00 PM,Tamil-Nadu,12.90420111,80.22821211
532," KFC Ponnamalle Sy No 89/2B, Madavilagam Nazarethpattai, PN 46, Chennai Bangalore HwyPonnamalleTiruvallur - 600124",+918042754444, 11:00 PM,Tamil-Nadu,13.045081,80.070317
533," KFC Manapakkam Old Survey No 32/21, Mount Poonamali High RoadManapakkamKanchipuram - 600125",+918042754444, 10:00 PM,Tamil-Nadu,13.020524,80.184243
534," KFC KFc Kelambakkam No 3/172, Shop No 1, Rajiv Gandhi Salai, Old Mahabalipuram RoadKelambakkamKanchipuram - 603103 Next to HP Petrol Pump",+918042754444, 11:00 PM,Tamil-Nadu,12.79007411,80.22166311
535," KFC Navalur No 33, Coromandel Plaza, ChengelpetNavalurKanchipuram - 603103 Opposite to Opaline Apartment",+918042754444, 10:00 PM,Tamil-Nadu,12.850321,80.226225
536," KFC Egattur SN C/01 & C/02, 2nd Flr, The Marina Mall, Old Mahabalipuram Rd, ThiruporurEgatturKanchipuram - 603103",+918042754444, 10:00 PM,Tamil-Nadu,12.8362217,80.22868
537," KFC Chengalpattu No 2, 1st Floor, GST Road, Thailavaram, GuduvancheryChengalpattuKanchipuram - 603202 Near GST Road",+918042754444, 10:00 PM,Tamil-Nadu,12.834376,80.04765500000001
538," KFC Sathanur Plot No 57 to 62, Sri Karpaga Vinayagar, Vikravandi, Chennai Trichy HwySathanurVillupuram - 605602 Near GST Road",+918042754444, 10:00 PM,Tamil-Nadu,12.022526,79.536626
539," KFC Petha Perumal Colony No 2851/35, GF, Kamal Subramaniam Arcade, Trichy Main RoadPetha Perumal ColonyThanjavur - 613007",+918042754444, 10:00 PM,Tamil-Nadu,10.774864,79.13852900000001
540," KFC Bharathiyar Salai No 6, CantonmentBharathiyar SalaiTiruchirappalli - 620001",+918042754444, 11:00 PM,Tamil-Nadu,10.798824,78.686486
541," KFC Anna Malai Nagar No 3/1, Anna Malai Tower, Karur Bypass RoadAnna Malai NagarTiruchirappalli - 620018 Opposite to Mega Star Theatre",+918042754444, 10:00 PM,Tamil-Nadu,10.8278,78.6858
542," KFC KFC TN Ramanathapuram HS No 453/31, Patta No 8944, Ramnad Rameswaran NHPattinamkathanRamanathapuram - 623503",+918042754444, 11:00 PM,Tamil-Nadu,9.354401,78.8726201
543," KFC Kfc Dindigul 01, Gr Flr,Adyar Anand Bhavan Restaurant, Sy No 708/1A/AB, ByePass JnPallapattyDindigul - 624002 Near Madurai Palani",+918042754444, 11:00 PM,Tamil-Nadu,10.336528,77.956937
544," KFC Bypass Road No 61/4B, 9th St, S S ColonyBypass RoadMadurai - 625010",+918042754444, 10:00 PM,Tamil-Nadu,9.916983,78.094274
545," KFC KFC Madurai 3 No 2/C, Ground FloorVinayaga NagarMadurai - 625020",+914214050016, 11:00 PM,Tamil-Nadu,9.936351111,78.14341111
546," KFC Vannarpet Shop No 10/4, Thaha Plaza, South Bypass RoadVannarpetTirunelveli - 627003",+918042754444, 10:00 PM,Tamil-Nadu,8.7239013,77.7214389
547," KFC Velavan Hyper Market No 53, Gin Factory RoadVelavan Hyper MarketThoothukudi - 628002",+918042754444, 09:00 PM,Tamil-Nadu,8.803538,78.143613
548," KFC KP Road Unit No 339E/17B, Jai TowerKP RoadNagercoil - 629001",+918042754444, 11:00 PM,Tamil-Nadu,8.180720000000001,77.41763
549," KFC Vadivel Nagar Plot No 27 to 29, EnnathurVadivel NagarKanchipuram - 631552 Next to Meenakshi Medical College",+918042754444, 10:00 PM,Tamil-Nadu,12.8710412,79.7199064
550," KFC Vellore Katpadi Road No 99/A, Suthanthira Ponvizha NagarVellore Katpadi RoadVellore - 632006",+918042754444, 10:00 PM,Tamil-Nadu,12.958562,79.13776900000001
551," KFC KFC KRISHNAGIRI No 291/4A1, Ground Flr, NH 44, BillanakuppamPolupalliKrishnagiri - 635115 Krishnagiri Hosur Main Road",+918042754444, 11:00 PM,Tamil-Nadu,12.581981,78.157021
552," KFC KFC Salem Reliance Mall No 229/1, Reliance Mall, Junction Road 5Meyyanur, Block No 5Salem - 636004",+916382563297, 11:00 PM,Tamil-Nadu,11.67508111,78.13238111
553," KFC Omalur Main Road No 255, 256Omalur Main RoadSalem - 636007",+918042754444, 10:00 PM,Tamil-Nadu,11.665874,78.14518
554," KFC KFC Salem Attur SF No 82/6/A/2, ThulakanurAtturSalem - 636141",+918637635343, 11:00 PM,Tamil-Nadu,11.59161111,78.62715911
555," KFC Kfc Salem Highway Unit No 151/1, Cross Town Square, Omalur roadJagir AmmapalayamSalem - 636302",+918042754444, 11:00 PM,Tamil-Nadu,11.689511,78.118191
556, KFC Erode Plot No 604Brough RoadErode - 638001,+918042754444, 11:00 PM,Tamil-Nadu,11.337479,77.711879
557," KFC Krishnasamy Rd SN T10, No 67/71, Brookefields Estates, Sukrawar Pettai, RS PuramKrishnasamy RdCoimbatore - 641001 Puthiyavan Nagar",+918042754444, 10:00 PM,Tamil-Nadu,11.009004,76.95928000000001
558," KFC KFC Townhall No 1245 & 1246, Big Bazaar StreetTownhallCoimbatore - 641001",+919787718520, 11:00 PM,Tamil-Nadu,10.99407111,76.96398111
559," KFC KFC Db Road No 357, Silver Mont Building, Diwan Bahadur RoadRS PuramCoimbatore - 641002 Next to Aroma Bakery",+918973977958, 11:00 PM,Tamil-Nadu,11.00317111,76.95146111
560," KFC Peelamedu No 1258/1260, Survey No 333, Avinashi RoadPeelameduCoimbatore - 641004 Nr Sri Ramakrishna Dental Clg & Hospital",+918042754444, 10:00 PM,Tamil-Nadu,11.018221,76.990452
561," KFC Peelamedu 474, Fun Republic Mall, Avinashi RoadPeelameduCoimbatore - 641004",+918042754444, 10:00 PM,Tamil-Nadu,11.024619,77.01041499999999
562," KFC KFC Kuniyamuthur No 145/2, Palghat Main Road, PerurKuniyamuthurCoimbatore - 641008",+914214050016, 11:00 PM,Tamil-Nadu,10.96091111,76.95372111
563," KFC KFC Civil Aerodrome No 175/B, Sri NA Residency, NA Lodge, Avinashi RoadSitraCoimbatore - 641014",+918760595171, 11:00 PM,Tamil-Nadu,11.03973111,77.03964111
564," KFC Thudiyalur No 33/3, Mettupalayam RoadThudiyalurCoimbatore - 641034",+918042754444, 10:00 PM,Tamil-Nadu,11.06838,76.94292
565," KFC Ganesh Nagar G24, Food Court, Prozone Mall, Saravanam Patty RoadGanesh NagarCoimbatore - 641035",+918042754444, 10:00 PM,Tamil-Nadu,11.055812,76.994117
566," KFC KFC Vadavalli Unit 1, No 29, Ground Floor, MGPS Shopping Mall, MG ColonyVadavalliCoimbatore - 641041",+919843584876, 11:00 PM,Tamil-Nadu,11.02352111,76.90967111
567," KFC KFC Walayar No 285, CGV Center, Palakkad Road, NavakaraiWalayarCoimbatore - 641105",+918042754444, 11:00 PM,Tamil-Nadu,10.85614611,76.86211911
568," KFC KFC Tiruppur 317/220/2, Ground Floor, Gobald SquareAvinashi RoadTiruppur - 641603",+914214050016, 11:00 PM,Tamil-Nadu,11.11642111,77.33458111
569," KFC Kfc Ooty 355 A/1, The Nilgiris Coop Ent Complex, S No 1766/6, Charring CrossCommercial RdOoty - 643001",+918042754444, 11:00 PM,Tamil-Nadu,11.411121,76.707681
570," KFC Abids Road H No 5/9/322, TS No 86, Ward No 51, GF, F Block, Gun foundryAbids RoadHyderabad - 500001",+918042754444, 11:00 PM,Telangana,17.395001,78.4759399
571," KFC MG Road H No 2/4/59 to 62 & 2/4/91 to 92, Ankita ArcadeMG RoadHyderabad - 500003",+918042754444, 11:00 PM,Telangana,17.435958,78.488351
572," KFC Bhoiguda Food Plaza, Platform No 1, Secunderabad Railway StationBhoigudaHyderabad - 500003",+918042754444, 11:00 PM,Telangana,17.4336565,78.4996684
573," KFC Shaikpet 8/1/301, 8/1/302 & 8/1/303, GF & 1st FlrShaikpetHyderabad - 500008",+918042754444, 11:00 PM,Telangana,17.406946,78.40191299999999
574," KFC Vikrampuri Colony Plot No B1, Kharkhana RoadVikrampuri ColonyRangareddy - 500009",+918042754444, 11:00 PM,Telangana,17.456656,78.499506
575," KFC KFC Alwal Hyderabad Mallikarjuna Complex, Suryanagar, Alwal RoadAlwalSecunderabad - 500010 Near Indira Gandhi Statue",+919711692875, 11:00 PM,Telangana,17.508745,78.504128
576," KFC KFC Kompally Sy No 103/B, Brundavan Colony, RR, Quthbullapur MandalKompallyRangareddy - 500014",+919711830742, 11:00 PM,Telangana,17.5261711,78.4852461
577, KFC KFC Tirumalgiri LalbazarTirumalgiriSecunderabad - 500015 Opposite Tirumalgiri Police Station,+919704559184, 11:00 PM,Telangana,17.472563,78.510132
578," KFC KFC Serilingampally Plot No 23, HG & FF, Nallagandla RoadSerilingampallyHyderabad - 500016",+919908375871, 11:00 PM,Telangana,17.47979501,78.31681001
579," KFC KFC Nizampet No 1/123/C/1/JLC/A/1, 1st Floor, RangareddyNizampet RoadHyderabad - 500016 Opposite Water Tank",+918042754444, 11:00 PM,Telangana,17.5192871,78.3779303
580," KFC KFC Moosapet Ground Floor, Asian Laxmikala Cine PrideMoosapet Main RoadHyderabad - 500018",+919963530413, 11:00 PM,Telangana,17.467961,78.428411
581," KFC Madhapur 64, APIIC Software Layout, Inorbit Mall, F & B 14B, Hi Tech CityMadhapurHyderabad - 500018",+918042754444, 11:00 PM,Telangana,17.434326,78.38651
582," KFC KFC Maredpally Secunderabad No 10/2/42/A & C, Plot No 79/A & CWest MaredpallyHyderabad - 500026",+918886111686, 11:00 PM,Telangana,17.4482401,78.503423
583," KFC KFC Kachiguda Ground Floor, Ganeriwal Complex, Main RoadKachigudaHyderabad - 500027 Opposite Kumar Theater",+918042754444, 11:00 PM,Telangana,17.389111,78.497114
584," KFC Humayun Nagar Municipal Door No 10/3/76, Ground Floor, MehdipatnamHumayun NagarHyderabad - 500028",+918042754444, 11:00 PM,Telangana,17.396409,78.443061
585," KFC Himayatnagar Sy No 3/6/552/558, MPM Millenium MallHimayatnagarHyderabad - 500029",+918042754444, 11:00 PM,Telangana,17.401534,78.48579100000001
586," KFC Gachibowli Financial District, ISB Road, NanakramgudaGachibowliHyderabad - 500032",+918042754444, 11:00 PM,Telangana,17.42177,78.33868
587," KFC Madhapur Shilpa Kala Thoranam, Hitech CityMadhapurHyderabad - 500033",+918042754444, 11:00 PM,Telangana,17.450738,78.37947
588," KFC KFC Medchal PN 43 & 62, Sy No 80, 81/1 & 86, Medchal, RRHI StreetHyderabad - 500034",+919392499025, 11:00 PM,Telangana,17.635865,78.485656
589," KFC Banjara Hills Ground Floor, RK Cineplex Mall, Road No 2Banjara HillsHyderabad - 500034",+918042754444, 05:00 PM,Telangana,17.423336,78.42793
590," KFC Banjara Hills No 1 & 2, Level 3, GVK One Mall, Road No 1Banjara HillsHyderabad - 500034",+918042754444, 11:00 PM,Telangana,17.4192363,78.44832460000001
591," KFC Serlingampally Survey No 124, Ground Floor, GachibowliSerlingampallyHyderabad - 500034",+918042754444, 11:00 PM,Telangana,17.442791,78.357271
592," KFC Saroornagar No 11/309/1/2, Survey No 9/1, Kothapet X Road, RRSaroornagarHyderabad - 500035",+918042754444, 11:00 PM,Telangana,17.367579,78.540571
593," KFC Moosarambagh Unit No L5 01,02 & 03, New MalakpetMoosarambaghHyderabad - 500036",+918042754444, 11:00 PM,Telangana,17.371675,78.509558
594," KFC Uppal RR No TF 09, Plot No B 1/1,B1/2,B,1/B&B2, Uppal Ramanthapur Main RoadUppal RRHyderabad - 500039",+918042754444, 11:00 PM,Telangana,17.399702,78.554974
595," KFC KFC AMR Planet Mall Food Court, AMR Planet Mall, Eshwar NagarMoula AliHyderabad - 500040",+918897890048, 11:00 PM,Telangana,17.4638252,78.5605854
596," KFC KFC Shivam Road Ground Floor, Vasanthi Meridian, Amberpet, Tilak NagarShivam RoadHyderabad - 500044",+917042253940, 11:00 PM,Telangana,17.392159,78.510639
597," KFC Attapur Road Pillar No 175, Happy Homes FortunaAttapur RoadHyderabad - 500048",+918042754444, 11:00 PM,Telangana,17.355849,78.422566
598," KFC Miyapur SE 01, Concurse LevelMiyapurHyderabad - 500049",+918042754444, 11:00 PM,Telangana,17.4964542,78.3729359
599," KFC Miyapur Plot No 8, 9, 14 & 15, Survey No 221, MadinagudaMiyapurHyderabad - 500049 Beside Vijetha Super Market",+918042754444, 11:00 PM,Telangana,17.494872,78.35604499999999
600," KFC Madinaguda 7,8, 3rd Flr, GSM Mall Cum Multiplex, Miyapur Main Rd, Chanda NagarMadinagudaHyderabad - 500050",+918042754444, 11:00 PM,Telangana,17.496599,78.335645
601," KFC Dilsukhnagar Metro Station S 04, Concourse LevelDilsukhnagar Metro StationHyderabad - 500060",+918042754444, 11:00 PM,Telangana,17.368594,78.52573
602," KFC Dr AS Rao Nagar Shop No GI, PNR SSV Complex, Plot No A13, Main RoadDr AS Rao NagarHyderabad - 500062",+918042754444, 11:00 PM,Telangana,17.4814659001802,78.5552412539672
603," KFC Imax Road Prasads Imax Multiplex, LIC Division, NTR MargImax RoadHyderabad - 500063",+918042754444, 11:06 PM,Telangana,17.4187,78.44517999999999
604," KFC Qutballapur Survey No 91 to 93, Block G, RR Kompally, JeedimetlaQutballapurHyderabad - 500067",+918042754444, 11:00 PM,Telangana,17.504176,78.47817001
605," KFC KFC Nagole Hyderabad GHMC No 2/4/70/26/1/2, No 72/141 to 144, Uppal Mandal, LB NagarNagoleHyderabad - 500068",+919676906113, 11:00 PM,Telangana,17.375353,78.557711
606," KFC Kukatpally Ground Floor, South India Shopping Mall, Balanagar, KS Raju NagarKukatpallyHyderabad - 500072",+918042754444, 11:00 PM,Telangana,17.49271,78.40463
607," KFC KFC KPHB Colony No 24/497, Road No 4, KPHB ColonyKukatpallyHyderabad - 500072",+917989928198, 11:00 PM,Telangana,17.488937,78.395978
608," KFC Kukatpally Sy No 1009, 3rd Flr, Forum Sujana MallKukatpallyHyderabad - 500072",+918042754444, 11:00 PM,Telangana,17.484405,78.38903999999999
609," KFC KFC Ameerpet Metro station No 1/619, A142, Ameerpet RoadAmeerpet Metro StationHyderabad - 500073",+918042754444, 11:00 PM,Telangana,17.4353549,78.4448287
610," KFC Rajendra Nagar Shop No 2, Narsingi, Kokapet RoadRajendra NagarRangareddy - 500075",+918042754444, 11:00 PM,Telangana,17.39122,78.344274
611," KFC KFC Alkapuri Hyderabad No 5/1/2/245/102, Alkapur Township, RangareddyManikondaRangareddy - 500075",+919515600865, 11:00 PM,Telangana,17.3898801,78.368231
612," KFC Nacharam Main Road Shop No 7 & 8, Ground Floor, Spar Mall, Door No 4/7/27/ANacharam Main RoadHyderabad - 500076 Beside Andhara Bank",+918042754444, 11:00 PM,Telangana,17.425714,78.549498
613," KFC Bahadurguda Sy No 49/7, 49/14 & 49/15, SaroornagarBahadurgudaRangareddy - 500078",+918042754444, 11:00 PM,Telangana,17.345718,78.55222999999999
614, KFC KFC - Champapet Hyderabad Karmanghat Main RoadBairamalgudaHyderabad - 500079,+918042754444, 11:00 PM,Telangana,17.345481,78.522681
615," KFC KFC Erramanzil S No 3/1, Counter No 4, L&T Mall, Erramanzil Metro StationErramanzilHyderabad - 500082",+918042754444, 11:59 PM,Telangana,17.420569,78.455458
616," KFC Somajiguda KFC Grand Building, Raj Bhavan RoadSomajigudaHyderabad - 500082",+918042754444, 11:00 PM,Telangana,17.422978,78.462341
617," KFC Punjagutta L5 08, 1/1, 1/2, 1/3, 3/2, 6/1 & 6/2, Ward No 89PunjaguttaHyderabad - 500082 Next To Panjagutta Metro Mall",+918042754444, 11:06 PM,Telangana,17.4290689,78.4500695
618," KFC Ranga Reddy Plot No 2/1 & 2/2, LGF, Phoenix Tower ARanga ReddyHyderabad - 500082 Opposite Trident Hotel",+918042754444, 11:00 PM,Telangana,17.45074,78.37947
619," KFC Punjagutta Cross Rd Plot No 6/3/673, 673/1, 6/3/674 & 674/1, Hyderabad Centrl MallPunjagutta Cross RdHyderabad - 500082",+918042754444, 11:00 PM,Telangana,17.426571,78.45311
620," KFC Kondapur 11, 4th Floor, Sarath City Capital Mall, Gachibowli Miyapur RdKondapurHyderabad - 500084 Near White Field Rd",+918042754444, 11:06 PM,Telangana,17.45267,78.44329
621," KFC Kondapur GF, Sarath City Capital Mall, Miyapur Rd, Gachibowli, White Field RoadKondapurHyderabad - 500084",+918042754444, 11:00 PM,Telangana,17.45267,78.44329
622," KFC KFC Kondapur Plot No 1421, Sy No 78 to 93, JSP Plaza, Raja Rajeshwar NagarKondapurHyderabad - 500084",+917793971494, 11:00 PM,Telangana,17.4701189,78.3543568
623," KFC Kukatpally K P H B, Phase 9KukatpallyHyderabad - 500085",+918042754444, 11:00 PM,Telangana,17.484189,78.38877100000001
624," KFC Kukatpally No 5 & 3, 1A, NH 65, JNTU Metro Station, Phase 2, Dharma Reddy ColonyKukatpallyHyderabad - 500085",+918042754444, 11:00 PM,Telangana,17.4983469,78.3892464
625," KFC KFC MJR Mall Narapally Sy No 757, Korremula Road, NH 163NarepallyHyderabad - 500088",+919010010843, 11:00 PM,Telangana,17.419971,78.637087
626," KFC Pocharam Survey No 41 & 50, Infosys Limited, Sez, Singapore Township, GhatkesarPocharamHyderabad - 500088",+918042754444, 11:00 PM,Telangana,17.447806,78.63249999999999
